"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
2021,35,"services","married","high.school","unknown","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
2022,46,"technician","divorced","professional.course","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
2023,26,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
2025,81,"retired","married","high.school","no","no","no","cellular","aug","tue",3,999,0,"nonexistent",-2.9,92.201,-31.4,0.838,5076.2,0
2030,43,"housemaid","married","basic.4y","unknown","yes","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2031,39,"entrepreneur","married","university.degree","no","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
2032,29,"services","single","high.school","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
2033,44,"services","married","high.school","no","no","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
2034,27,"admin.","married","basic.9y","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
2035,35,"services","divorced","high.school","no","yes","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2036,31,"technician","married","high.school","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
2037,38,"blue-collar","married","basic.9y","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2041,47,"housemaid","married","unknown","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
2042,32,"blue-collar","single","basic.6y","unknown","no","no","cellular","may","fri",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
2044,30,"housemaid","married","high.school","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
2045,30,"services","single","high.school","no","no","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
2046,26,"technician","single","professional.course","no","yes","no","cellular","may","fri",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
2048,40,"services","single","high.school","no","yes","yes","telephone","jun","mon",21,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
2051,24,"admin.","single","high.school","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
2052,44,"technician","married","professional.course","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
2053,34,"unknown","married","basic.6y","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
2054,43,"entrepreneur","married","professional.course","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
2056,39,"blue-collar","single","basic.6y","unknown","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
2057,32,"student","married","high.school","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
2058,40,"technician","single","professional.course","no","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.259,5099.1,1
2060,45,"unknown","married","high.school","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
2062,32,"admin.","married","professional.course","no","unknown","unknown","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
2063,39,"services","married","high.school","no","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
2067,53,"blue-collar","married","basic.4y","unknown","yes","no","telephone","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,1
2068,31,"technician","single","professional.course","no","yes","no","cellular","apr","mon",5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2069,31,"admin.","married","university.degree","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,1
2072,52,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
2073,26,"services","single","high.school","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
2076,26,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
2077,46,"management","married","university.degree","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
2079,30,"admin.","divorced","university.degree","no","yes","no","cellular","aug","fri",9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
2081,40,"blue-collar","married","high.school","no","no","no","cellular","apr","tue",8,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
2082,29,"admin.","single","university.degree","no","no","no","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
2084,36,"admin.","unknown","university.degree","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
2087,25,"technician","single","professional.course","no","yes","no","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
2089,29,"technician","single","university.degree","no","yes","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2092,28,"self-employed","single","university.degree","no","no","no","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
2094,36,"admin.","married","university.degree","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
2095,50,"self-employed","married","professional.course","no","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
2096,49,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
2097,38,"admin.","single","university.degree","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
2099,36,"admin.","married","university.degree","no","no","no","cellular","may","tue",4,999,0,"nonexistent",-1.8,93.876,-40,0.697,5008.7,1
2100,46,"self-employed","single","high.school","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
2101,56,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
2102,38,"admin.","divorced","high.school","no","no","no","cellular","jun","wed",1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,0
2105,44,"technician","married","professional.course","no","yes","no","cellular","sep","tue",1,4,1,"success",-3.4,92.379,-29.8,0.755,5017.5,1
2106,39,"self-employed","married","basic.4y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
2107,28,"unemployed","married","professional.course","no","no","no","telephone","aug","fri",11,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,0
2108,24,"admin.","single","high.school","no","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
2109,31,"blue-collar","married","high.school","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
2110,57,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
2111,34,"admin.","divorced","high.school","no","yes","no","telephone","apr","tue",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2112,56,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
2114,38,"blue-collar","single","basic.4y","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2116,26,"student","single","high.school","no","no","no","telephone","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
2117,50,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,1
2118,29,"admin.","married","university.degree","no","no","no","telephone","jun","thu",7,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,0
2119,28,"services","single","basic.9y","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
2121,40,"admin.","married","high.school","unknown","no","yes","cellular","may","fri",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
2122,40,"blue-collar","married","basic.9y","no","no","yes","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,1
2123,52,"technician","married","university.degree","unknown","no","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
2124,48,"services","married","high.school","no","no","no","cellular","may","mon",3,999,2,"failure",-1.8,92.893,-46.2,1.264,5099.1,0
2125,25,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
2126,21,"student","single","unknown","no","no","no","telephone","jul","thu",7,999,1,"failure",-1.7,94.215,-40.3,0.81,4991.6,0
2129,48,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
2130,37,"unemployed","married","professional.course","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
2131,39,"admin.","married","high.school","no","unknown","unknown","cellular","may","mon",2,999,2,"failure",-1.8,92.893,-46.2,1.354,5099.1,0
2132,41,"management","married","high.school","unknown","yes","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
2133,41,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
2134,33,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
2135,29,"blue-collar","married","high.school","no","yes","no","telephone","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
2136,49,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","tue",12,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
2137,41,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,0
2138,40,"management","married","university.degree","no","no","no","cellular","aug","tue",11,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
2139,50,"management","married","university.degree","no","yes","yes","cellular","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
2140,30,"technician","single","university.degree","unknown","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,1
2141,56,"retired","married","basic.4y","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
2142,46,"admin.","married","unknown","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2143,50,"management","married","university.degree","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
2144,50,"management","married","university.degree","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
2145,40,"admin.","married","high.school","no","yes","yes","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
2147,35,"admin.","married","high.school","no","yes","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
2148,59,"retired","married","high.school","unknown","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
2149,46,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
2150,48,"management","married","high.school","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
2151,50,"self-employed","married","basic.9y","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
2153,35,"services","married","basic.9y","no","yes","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
2154,42,"admin.","single","unknown","unknown","yes","yes","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
2156,31,"technician","single","professional.course","no","no","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
2158,49,"self-employed","married","basic.9y","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
2159,36,"self-employed","single","university.degree","no","no","no","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
2160,33,"services","divorced","university.degree","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,0
2161,77,"retired","divorced","unknown","no","no","no","cellular","oct","thu",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.741,5017.5,0
2162,40,"management","divorced","university.degree","unknown","unknown","unknown","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
2163,28,"blue-collar","single","basic.6y","no","no","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
2164,48,"admin.","married","university.degree","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.749,-34.6,0.644,5008.7,0
2165,54,"services","single","basic.9y","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
2166,34,"entrepreneur","married","basic.4y","no","no","no","telephone","jun","thu",24,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
2167,56,"services","married","high.school","no","yes","no","cellular","jul","thu",2,999,1,"failure",-1.7,94.215,-40.3,0.884,4991.6,0
2168,27,"management","single","university.degree","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
2169,33,"blue-collar","married","high.school","unknown","yes","no","cellular","mar","tue",1,999,0,"nonexistent",-1.8,92.843,-50,1.51,5099.1,0
2170,36,"technician","single","professional.course","no","no","no","telephone","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
2171,52,"technician","divorced","university.degree","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
2172,44,"technician","married","basic.4y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
2173,42,"technician","single","high.school","no","no","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
2174,30,"services","married","high.school","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
2176,86,"retired","divorced","basic.4y","no","yes","no","cellular","nov","wed",1,999,1,"failure",-3.4,92.649,-30.1,0.716,5017.5,0
2177,54,"retired","married","basic.4y","no","no","yes","cellular","oct","thu",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,1
2178,51,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
2182,43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2184,30,"blue-collar","single","basic.9y","no","no","no","telephone","jun","wed",11,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
2185,34,"management","married","university.degree","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
2186,55,"retired","married","basic.4y","unknown","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
2188,43,"services","married","basic.6y","unknown","yes","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
2190,21,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
2191,34,"technician","single","university.degree","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
2193,50,"admin.","single","university.degree","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2194,39,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
2195,32,"technician","married","university.degree","no","yes","yes","telephone","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
2198,31,"admin.","married","university.degree","no","yes","no","telephone","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
2199,39,"technician","married","professional.course","no","no","yes","cellular","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
2200,51,"blue-collar","married","basic.4y","no","no","yes","cellular","jun","mon",1,3,1,"success",-1.7,94.055,-39.8,0.754,4991.6,1
2205,27,"student","single","university.degree","no","no","no","telephone","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.406,5099.1,0
